# OSM export 2014-01-12T18:22:01Z
# Map data © OpenStreetMap contributors - http://www.openstreetmap.org/, licensed under ODbL - http://opendatacommons.org/licenses/odbl/

foot	(low tide route)
 22.2261667  114.1069693
 22.2258091  114.1073555
 22.2255311  114.1079563
 22.2254675  114.1084541
 22.2256741  114.1087975
 22.2259442  114.1089176
 22.2262952  114.1086977

hgv	Aberdeen-Lerwick
 60.1630309   -1.1566741
 60.1631199   -1.1567564
 60.1635911   -1.1546788
 60.1608467   -1.1460289
 60.1586916   -1.1400597
 60.1559699   -1.1329522
 60.1536086   -1.1284108
 60.1507074   -1.1261739
 60.1472323   -1.1267162
 60.1426433   -1.1299698
 60.1345942   -1.1341045
 60.1151986   -1.1378214
 60.0966025   -1.1320816
 60.0673310   -1.1227112
 60.0419741   -1.1133407
 60.0193087   -1.1059430
 59.9988919   -1.0980771
 59.9520979   -1.1081753
 59.9052377   -1.1182735
 59.8583114   -1.1283716
 59.8113187   -1.1384698
 59.7642597   -1.1485680
 59.7171343   -1.1586661
 59.6699425   -1.1687643
 59.6226841   -1.1788625
 59.5753591   -1.1889606
 59.5279674   -1.1990588
 59.4805091   -1.2091570
 59.4329839   -1.2192552
 59.3853919   -1.2293533
 59.3377331   -1.2394515
 59.2900072   -1.2495497
 59.2422143   -1.2596478
 59.1943544   -1.2697460
 59.1464273   -1.2798442
 59.0984330   -1.2899423
 59.0503715   -1.3000405
 59.0022426   -1.3101387
 58.9540463   -1.3202368
 58.9057826   -1.3303350
 58.8574514   -1.3404332
 58.8090526   -1.3505314
 58.7605862   -1.3606295
 58.7120521   -1.3707277
 58.6634503   -1.3808259
 58.6147807   -1.3909240
 58.5660432   -1.4010222
 58.5172378   -1.4111204
 58.4683644   -1.4212185
 58.4194229   -1.4313167
 58.3704134   -1.4414149
 58.3213357   -1.4515130
 58.2721898   -1.4616112
 58.2229756   -1.4717094
 58.1736930   -1.4818075
 58.1243421   -1.4919057
 58.0749227   -1.5020039
 58.0254349   -1.5121021
 57.9758784   -1.5222002
 57.9262533   -1.5322984
 57.8765596   -1.5423966
 57.8267971   -1.5524947
 57.7769658   -1.5625929
 57.7270656   -1.5726911
 57.6770966   -1.5827892
 57.6270585   -1.5928874
 57.5769515   -1.6029856
 57.5267753   -1.6130837
 57.4765300   -1.6231819
 57.4559342   -1.6315868
 57.4153976   -1.6800281
 57.3748160   -1.7284694
 57.3341895   -1.7769106
 57.2935180   -1.8253519
 57.2528015   -1.8737932
 57.2418217   -1.8868470
 57.2257888   -1.9141099
 57.2106950   -1.9421889
 57.1945007   -1.9690558
 57.1787016   -1.9966570
 57.1720103   -2.0086642
 57.1652059   -2.0211086
 57.1588310   -2.0324939
 57.1522827   -2.0443029
 57.1504784   -2.0475785
 57.1486803   -2.0509380
 57.1468316   -2.0549478
 57.1450233   -2.0602111
 57.1429738   -2.0655910
 57.1415717   -2.0707170
 57.1413878   -2.0724539
 57.1418935   -2.0743603
 57.1425831   -2.0758007
 57.1429968   -2.0772411
 57.1434978   -2.0799012
 57.1438853   -2.0814098
 57.1443975   -2.0835310
 57.1451927   -2.0867071
 57.1456205   -2.0883840
 57.1457952   -2.0896167
 57.1456868   -2.0906940
 57.1456049   -2.0918048
 57.1455415   -2.0918464
 57.1454536   -2.0917759

foot	Abra
 25.2649891   55.2950927
 25.2651769   55.2950913
 25.2652834   55.2951608
 25.2653421   55.2952504
 25.2653886   55.2953802
 25.2655490   55.2958734
 25.2658882   55.2968990
 25.2661520   55.2977419
 25.2663973   55.2986527
 25.2666105   55.2995593
 25.2667550   55.3003082
 25.2670645   55.3023655
 25.2670892   55.3025468
 25.2671154   55.3026490
 25.2671790   55.3027061
 25.2673218   55.3027357

foot	Abra
 25.2670850   55.2980860
 25.2667846   55.2981109
 25.2666672   55.2980589
 25.2665682   55.2979430
 25.2662694   55.2973123
 25.2657253   55.2955580
 25.2653088   55.2940447
 25.2652118   55.2936585
 25.2651094   55.2933967
 25.2650557   55.2932881
 25.2649823   55.2932202
 25.2648443   55.2931618
 25.2647174   55.2931382

car	Abra de Ilog - Balatero
 13.4689193  120.7718713
 13.4710773  120.7734109
 13.5137256  120.9043777
 13.5145327  120.9090602
 13.5148119  120.9284766
 13.5139152  120.9308134
 13.5126107  120.9325006
 13.5113096  120.9334094
 13.5098457  120.9338674
 13.5071285  120.9337103
 13.5067444  120.9335009

foot	Abraão - Pouso / Lopes Mendes
-23.1584013  -44.1397502
-23.1567884  -44.1389406
-23.1556310  -44.1381778
-23.1533952  -44.1367574
-23.1517381  -44.1358631
-23.1494497  -44.1345743
-23.1469246  -44.1330750
-23.1450045  -44.1322070
-23.1433211  -44.1314968
-23.1404540  -44.1302342
-23.1379289  -44.1292084
-23.1345621  -44.1277354
-23.1319054  -44.1266570
-23.1287753  -44.1255259
-23.1268815  -44.1245001
-23.1255926  -44.1238425
-23.1247772  -44.1236058
-23.1237777  -44.1237636
-23.1220943  -44.1245264
-23.1202267  -44.1256574
-23.1194902  -44.1262098
-23.1193061  -44.1268411
-23.1194113  -44.1284982
-23.1201741  -44.1333117
-23.1206213  -44.1364681
-23.1209895  -44.1389932
-23.1216471  -44.1417288
-23.1226466  -44.1436489
-23.1236462  -44.1463056
-23.1245142  -44.1480416
-23.1257767  -44.1489885
-23.1273812  -44.1509086
-23.1303535  -44.1550909
-23.1326945  -44.1581684
-23.1349303  -44.1613248
-23.1368241  -44.1637447
-23.1396156  -44.1662899

hgv	Achao-Chaulinec
-42.4689587  -73.4907180
-42.4686636  -73.4900130
-42.4670586  -73.4885667
-42.4651313  -73.4856550
-42.4638333  -73.4802390
-42.4637383  -73.4762136
-42.4639916  -73.4695188
-42.4662709  -73.4621373
-42.4701964  -73.4557859
-42.4807051  -73.4465162
-42.4896932  -73.4410230
-42.4971611  -73.4363881
-42.5060202  -73.4305517
-42.5191484  -73.4223892
-42.5227226  -73.4188787
-42.5267393  -73.4096862
-42.5312934  -73.3986999
-42.5343610  -73.3919278
-42.5391675  -73.3866063
-42.5505499  -73.3783666
-42.5626888  -73.3721868
-42.5740670  -73.3670369
-42.5874336  -73.3597328
-42.5988388  -73.3515874
-42.6088206  -73.3407728
-42.6121054  -73.3299581
-42.6143478  -73.3212806
-42.6156427  -73.3134786
-42.6151373  -73.3067838
-42.6134950  -73.3035222
-42.6112210  -73.3004323
-42.6075572  -73.2980291
-42.6043985  -73.2980291
-42.6028507  -73.2982780
-42.6073992  -73.2932998
-42.6116000  -73.2884160
-42.6164954  -73.2787086
-42.6182639  -73.2711555
-42.6190218  -73.2654907
-42.6190534  -73.2594053
-42.6178849  -73.2531310
-42.6150110  -73.2451574
-42.6137477  -73.2427541
-42.6201903  -73.2479040
-42.6232219  -73.2532255
-42.6247376  -73.2618085
-42.6256217  -73.2743398
-42.6256217  -73.2808629
-42.6239797  -73.2897893
-42.6225903  -73.2954542
-42.6224640  -73.3019773
-42.6242323  -73.3086721
-42.6262533  -73.3112470

car	Achao-Quénac
-42.4689587  -73.4907180
-42.4687877  -73.4906256
-42.4675214  -73.4898092
-42.4648463  -73.4876205
-42.4601924  -73.4813634
-42.4571212  -73.4738876
-42.4552215  -73.4663345
-42.4543349  -73.4579231
-42.4544616  -73.4471856
-42.4552215  -73.4357616
-42.4549872  -73.4210674
-42.4539866  -73.4139005
-42.4510418  -73.4017898
-42.4482552  -73.3906318
-42.4465135  -73.3807699
-42.4459751  -73.3722640
-42.4461018  -73.3650543
-42.4474002  -73.3563939
-42.4503135  -73.3455793
-42.4523084  -73.3403350
-42.4549998  -73.3354513
-42.4563930  -73.3325330

foot	Achele(Murnau) - Uffing
 47.6795686   11.1869836
 47.6801815   11.1566593
 47.6806461   11.1478089
 47.6807111   11.1470936
 47.6808538   11.1464815
 47.6810202   11.1459753
 47.6812580   11.1455751
 47.6816304   11.1453279
 47.6820713   11.1452062
 47.6828192   11.1454456
 47.6833184   11.1457517
 47.6838332   11.1461519
 47.6852692   11.1484494
 47.6864049   11.1517588
 47.6912105   11.1668727
 47.6915307   11.1677797
 47.6920236   11.1684181
 47.6926176   11.1689063
 47.6931359   11.1691692
 47.6936920   11.1691880
 47.6942481   11.1691129
 47.6953503   11.1685570
 47.7036126   11.1630854
 47.7091557   11.1612136

foot	Actv / 5.1 #5.1
 45.4412845   12.3228573
 45.4411390   12.3225959
 45.4409068   12.3221942
 45.4404565   12.3216631
 45.4403318   12.3213943
 45.4397499   12.3209725
 45.4392825   12.3204502
 45.4389470   12.3198460
 45.4389610   12.3193215
 45.4391940   12.3187992
 45.4393849   12.3184821
 45.4398462   12.3182547
 45.4399161   12.3177545
 45.4398151   12.3174204
 45.4394274   12.3165131
 45.4389688   12.3158136
 45.4384175   12.3151385
 45.4375960   12.3143263
 45.4360616   12.3129608
 45.4353270   12.3123167
 45.4345474   12.3117037
 45.4337848   12.3112057
 45.4335556   12.3112451
 45.4328002   12.3102584
 45.4317872   12.3094798
 45.4315608   12.3092802
 45.4310917   12.3098401
 45.4306087   12.3106347
 45.4304518   12.3120157
 45.4303245   12.3134477
 45.4302033   12.3149770
 45.4300449   12.3167741
 45.4298663   12.3186000
 45.4297032   12.3203927
 45.4295215   12.3236151
 45.4295727   12.3251046
 45.4292189   12.3262305
 45.4284047   12.3279685
 45.4276763   12.3318615
 45.4277757   12.3343956
 45.4283135   12.3355731
 45.4289717   12.3367040
 45.4297001   12.3376557
 45.4304363   12.3385564
 45.4311290   12.3394240
 45.4319196   12.3403536
 45.4326356   12.3412101
 45.4333549   12.3422190

foot	Actv / 5.2 #5.2
 45.4305223   12.3208205
 45.4299653   12.3200030
 45.4298938   12.3195524
 45.4301724   12.3154862
 45.4302025   12.3113824
 45.4305219   12.3097152
 45.4305986   12.3094664
 45.4307313   12.3093086
 45.4308898   12.3092177
 45.4310769   12.3092060
 45.4312504   12.3092540
 45.4317872   12.3094798
 45.4335243   12.3109304
 45.4335556   12.3112451
 45.4337754   12.3111431
 45.4340769   12.3114045
 45.4353204   12.3124472
 45.4368877   12.3138153
 45.4379266   12.3147746
 45.4383403   12.3152273
 45.4391037   12.3160631
 45.4393998   12.3164623
 45.4394274   12.3165131
 45.4397008   12.3170153
 45.4399547   12.3176886
 45.4399745   12.3179722
 45.4399064   12.3181177
 45.4396432   12.3184121
 45.4395254   12.3185217
 45.4394539   12.3186111
 45.4393952   12.3186965

foot	Actv 1 #1
 45.4328627   12.3483531
 45.4327698   12.3485100
 45.4327806   12.3465112
 45.4332841   12.3443691
 45.4332456   12.3425148
 45.4333549   12.3422190
 45.4329672   12.3416240
 45.4320791   12.3376945
 45.4321624   12.3375259
 45.4320351   12.3374740
 45.4317432   12.3367621
 45.4312270   12.3344734
 45.4311709   12.3343438
 45.4312165   12.3343058
 45.4312395   12.3327393
 45.4314258   12.3326024
 45.4313270   12.3324179
 45.4311923   12.3317272
 45.4312489   12.3303802
 45.4317223   12.3287090
 45.4317360   12.3285203
 45.4323616   12.3277229
 45.4331795   12.3273144
 45.4332642   12.3271509
 45.4334118   12.3272737
 45.4342963   12.3272244
 45.4349097   12.3276048
 45.4351787   12.3279250
 45.4351094   12.3284063
 45.4356153   12.3301721
 45.4355891   12.3303624
 45.4356868   12.3304462
 45.4364852   12.3330628
 45.4367939   12.3331879
 45.4367229   12.3334886
 45.4374459   12.3352297
 45.4374829   12.3354374
 45.4375903   12.3354612
 45.4383969   12.3361204
 45.4392974   12.3357380
 45.4394694   12.3352785
 45.4396764   12.3352718
 45.4402462   12.3341092
 45.4405295   12.3339451
 45.4406084   12.3334792
 45.4417239   12.3311747
 45.4417572   12.3308176
 45.4418587   12.3307596
 45.4422438   12.3290560
 45.4424428   12.3288230
 45.4423894   12.3285496
 45.4421614   12.3259740
 45.4420103   12.3257173
 45.4420467   12.3254204
 45.4415094   12.3237757
 45.4410590   12.3226059
 45.4404784   12.3218091
 45.4403318   12.3213943
 45.4397978   12.3210367
 45.4388340   12.3198934
 45.4388445   12.3190118

car	Actv 11 #11
 45.3327282   12.3169421
 45.3328617   12.3153115
 45.3336104   12.3135342
 45.3353514   12.3114105
 45.3373540   12.3091776
 45.3397940   12.3077596
 45.3406441   12.3082935
 45.3411824   12.3087941

foot	Actv 11 #11
 45.2627556   12.2998923
 45.2626714   12.2996139
 45.2624479   12.2994336
 45.2613001   12.2990731
 45.2576268   12.2980861
 45.2564063   12.2976398
 45.2553792   12.2974681
 45.2550952   12.2974767
 45.2544729   12.2976054
 45.2536874   12.2979058
 45.2528173   12.2982921
 45.2524971   12.2984208
 45.2519653   12.2985496
 45.2509200   12.2986697
 45.2503641   12.2987127
 45.2500257   12.2986955
 45.2495846   12.2985753
 45.2489017   12.2982663
 45.2478140   12.2975797
 45.2472521   12.2971420
 45.2464363   12.2963351
 45.2447321   12.2943267
 45.2436131   12.2939513
 45.2437471   12.2929105
 45.2419884   12.2882156
 45.2411665   12.2866878
 45.2404171   12.2857866
 45.2393111   12.2850312
 45.2383864   12.2847909
 45.2371656   12.2845678
 45.2360716   12.2844648
 45.2349595   12.2844991
 45.2330374   12.2847480
 45.2309943   12.2849712
 45.2298035   12.2849969
 45.2283830   12.2849626
 45.2266904   12.2846450
 45.2253000   12.2845935
 45.2249857   12.2845420
 45.2246955   12.2842931
 45.2243993   12.2838039
 45.2243265   12.2835723
 45.2242239   12.2832460
 45.2241756   12.2829456
 45.2241514   12.2823877
 45.2241212   12.2817525
 45.2239700   12.2810487
 45.2237403   12.2807740
 45.2236617   12.2807311

foot	Actv 2 #2
 45.4388445   12.3190118
 45.4388132   12.3195179
 45.4388628   12.3197391
 45.4389605   12.3199375
 45.4394460   12.3207797
 45.4406091   12.3219062
 45.4409193   12.3220556
 45.4411812   12.3228503
 45.4416592   12.3241217
 45.4422765   12.3261065
 45.4424367   12.3268533
 45.4424817   12.3275533
 45.4424428   12.3288230
 45.4418676   12.3308677
 45.4417683   12.3315100
 45.4411723   12.3326043
 45.4398800   12.3351233
 45.4395450   12.3355433
 45.4391717   12.3358700
 45.4387283   12.3361050
 45.4382283   12.3361733
 45.4374829   12.3354374
 45.4371987   12.3349719
 45.4368483   12.3341983
 45.4364083   12.3327133
 45.4362300   12.3322683
 45.4359017   12.3309850
 45.4351317   12.3284583
 45.4351787   12.3279250
 45.4349997   12.3276918
 45.4341767   12.3272733
 45.4334759   12.3275953
 45.4322971   12.3278816
 45.4318971   12.3284524
 45.4317360   12.3285203
 45.4316913   12.3287761
 45.4314114   12.3296286
 45.4312933   12.3312750
 45.4312967   12.3324733
 45.4316600   12.3364750
 45.4318817   12.3370517
 45.4321624   12.3375259
 45.4321765   12.3379060
 45.4321275   12.3384264
 45.4321539   12.3392149
 45.4323233   12.3403576
 45.4325303   12.3411086
 45.4328447   12.3415404
 45.4330950   12.3418247
 45.4332757   12.3420876
 45.4333549   12.3422190

foot	Actv 4.2 #4.2
 45.4430194   12.3408977
 45.4428992   12.3412238
 45.4421567   12.3425592
 45.4416293   12.3434633
 45.4411750   12.3443649
 45.4409622   12.3446929
 45.4409340   12.3447199
 45.4408843   12.3447702
 45.4408820   12.3447698
 45.4408674   12.3448276
 45.4408018   12.3449516
 45.4404851   12.3455377
 45.4399269   12.3466898
 45.4396644   12.3474145
 45.4393943   12.3484603
 45.4392108   12.3494299
 45.4390893   12.3496733
 45.4391142   12.3498323
 45.4390426   12.3504394
 45.4390307   12.3505406
 45.4389475   12.3511309
 45.4386633   12.3527948
 45.4384340   12.3540521
 45.4385677   12.3549645
 45.4388549   12.3560615
 45.4392253   12.3573117
 45.4403876   12.3590402
 45.4408032   12.3600618
 45.4410383   12.3609764
 45.4411780   12.3621807
 45.4411526   12.3633125
 45.4409112   12.3644987
 45.4404792   12.3651325
 45.4397422   12.3650329
 45.4388273   12.3644715
 45.4352874   12.3624992
 45.4338932   12.3618835
 45.4337983   12.3618529
 45.4334612   12.3623805
 45.4330181   12.3628971
 45.4325574   12.3637800
 45.4320841   12.3646640
 45.4308870   12.3672981
 45.4307920   12.3672994
 45.4297112   12.3683031
 45.4287974   12.3691022
 45.4277841   12.3697707
 45.4269218   12.3702054
 45.4262965   12.3700460
 45.4259559   12.3697345
 45.4252096   12.3687452
 45.4245979   12.3674889
 45.4239716   12.3656436
 45.4240113   12.3634931
 45.4245983   12.3617324
 45.4254039   12.3605872

foot	Actv 5.2 #5.2
 45.4173880   12.3677187
 45.4175538   12.3672691
 45.4179766   12.3669518
 45.4184198   12.3667052
 45.4191782   12.3664931
 45.4197807   12.3662760
 45.4205009   12.3660146
 45.4229479   12.3641183
 45.4242517   12.3619978
 45.4252004   12.3606514
 45.4254039   12.3605871
 45.4253837   12.3604596
 45.4266263   12.3584077
 45.4288695   12.3558597
 45.4290493   12.3558956
 45.4289787   12.3556455
 45.4312059   12.3506302
 45.4315780   12.3482881
 45.4318755   12.3459165
 45.4316857   12.3438712
 45.4312139   12.3422940
 45.4308032   12.3413220
 45.4301283   12.3400689
 45.4289134   12.3371378
 45.4283135   12.3355731
 45.4281792   12.3352227
 45.4276371   12.3328623
 45.4276484   12.3315856
 45.4276898   12.3308936
 45.4284428   12.3270527
 45.4286122   12.3269400
 45.4291447   12.3267987
 45.4288268   12.3257598
 45.4287929   12.3254594
 45.4295759   12.3211357
 45.4297905   12.3210123
 45.4305223   12.3208205

car	Adams Lake Cable Ferry
 50.9528873 -119.6746408
 50.9529891 -119.6745962
 50.9600896 -119.6693570
 50.9602364 -119.6692751

foot	Adjim-Djorf
 33.7160042   10.7414372
 33.7141505   10.7409783
 33.7124227   10.7403957
 33.7108252   10.7399610
 33.7090697   10.7391460
 33.7072386   10.7385435
 33.7044663   10.7380217
 33.7013684   10.7378787
 33.6995181   10.7381160
 33.6986012   10.7378238
 33.6981341   10.7370275
 33.6978036   10.7356928

tourist	Adventure Jungle
 48.2642111    4.6151567
 48.2642583    4.6149757
 48.2642286    4.6149083
 48.2635846    4.6145034
 48.2633360    4.6143528
 48.2633043    4.6143871
 48.2633369    4.6144850
 48.2634163    4.6146297
 48.2635957    4.6147808
 48.2637440    4.6149411
 48.2638911    4.6151550
 48.2641626    4.6152995
 48.2642111    4.6151567

hgv	Afferden-Sambeek
 51.6324874    6.0014732
 51.6329220    6.0024026
 51.6332200    6.0030400
 51.6333300    6.0032600

tourist	African Queen
 51.5465963    7.1110700
 51.5466686    7.1112446
 51.5466837    7.1113658
 51.5466857    7.1114498
 51.5466817    7.1118247
 51.5467329    7.1120655
 51.5466747    7.1124179
 51.5465169    7.1128558
 51.5462968    7.1134845
 51.5461651    7.1136784
 51.5459259    7.1142182
 51.5458495    7.1142457
 51.5456435    7.1142360
 51.5455993    7.1140824
 51.5456887    7.1138529
 51.5457651    7.1135911
 51.5458727    7.1134392
 51.5458897    7.1132808
 51.5458658    7.1130200
 51.5458867    7.1128833
 51.5459812    7.1127104
 51.5460435    7.1126069
 51.5461636    7.1123863
 51.5463309    7.1120655
 51.5463477    7.1120042
 51.5464244    7.1116696
 51.5464646    7.1115064
 51.5464737    7.1114353
 51.5464737    7.1113852
 51.5464636    7.1113367
 51.5464043    7.1110959
 51.5463631    7.1109262
 51.5463520    7.1108502
 51.5463641    7.1108098
 51.5464355    7.1107775
 51.5464867    7.1108098
 51.5465259    7.1108906
 51.5465963    7.1110700

hgv	Agaete (Gran Canaria) - Santa cruz (Tenerife)
 28.4694531  -16.2450012
 28.4710868  -16.2446939
 28.4727090  -16.2429987
 28.4802914  -16.2357246
 28.4805752  -16.2350036
 28.4789739  -16.2314277
 28.3111430  -16.0042770
 28.1824251  -15.8303065
 28.0964179  -15.7126109
 28.0962790  -15.7117355
 28.0964122  -15.7109649
 28.0967943  -15.7104743
 28.0974996  -15.7103544
 28.0981574  -15.7104260
 28.0993641  -15.7114514
 28.0994843  -15.7122065
 28.0998110  -15.7124817

hgv	Agatti - Kalpeni Ferry
 10.5881630   72.6326733
 10.5885158   72.6437517
 10.1187907   73.6288644

foot	Agersøfærgen
 55.2129866   11.2444161
 55.2124437   11.2429094
 55.2120435   11.2013984
 55.2119476   11.1993759
 55.2118219   11.1981042

tourist	Aguas Mestas
 42.4570759   -7.3561482
 42.4568354   -7.3563288
 42.4566623   -7.3560663
 42.4570230   -7.3554046
 42.4573090   -7.3556776
 42.4570759   -7.3561482

foot	Airlie Beach-Daydream Island
-20.2665918  148.7112144
-20.2663404  148.7103346
-20.2655025  148.7102228
-20.2647763  148.7098458
-20.2643015  148.7097760
-20.2636172  148.7101670
-20.2631005  148.7103066
-20.2614526  148.7105720
-20.2587609  148.7115573
-20.2569934  148.7133902
-20.2548768  148.7165760
-20.2514074  148.7221402
-20.2492908  148.7254569
-20.2463669  148.7303884
-20.2441848  148.7340978
-20.2404753  148.7403167
-20.2387515  148.7432843
-20.2356966  148.7480193
-20.2336673  148.7514451
-20.2322272  148.7554383
-20.2311362  148.7590823
-20.2306998  148.7618753
-20.2307652  148.7643847
-20.2319690  148.7696107
-20.2361056  148.7831243
-20.2461225  148.8124228
-20.2470227  148.8146642
-20.2481634  148.8163306
